block,street_name,Address,Postal,Latitude,Longitude,mrt_count_500m,schools_within_2km,top25_schools_within_2km,nearby_top25_schools,distance_to_cbd
257,JURONG EAST ST 24,257 JURONG EAST STREET 24 SINGAPORE 600257,600257,1.34451804267549,103.738630332612,0,7,0,,14227.063538702567
264,JURONG EAST ST 24,264 JURONG EAST STREET 24 SINGAPORE 600264,600264,1.34382869717494,103.741654163177,0,8,0,,13894.839189857701
306,JURONG EAST ST 32,306 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600306,600306,1.34607046577403,103.735252691468,0,6,1,Rulang Primary School,14639.57908351917
210,JURONG EAST ST 21,210 JURONG EAST STREET 21 SINGAPORE 600210,600210,1.33889493784685,103.73855509854,0,5,0,,13950.370769128616
214,JURONG EAST ST 21,214 JURONG EAST STREET 21 SINGAPORE 600214,600214,1.33928625957387,103.738985189412,0,5,0,,13926.480040807728
208,JURONG EAST ST 21,208 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600208,600208,1.33843639958331,103.742666850845,0,6,0,,13517.755963947104
211,JURONG EAST ST 21,211 JURONG EAST STREET 21 SINGAPORE 600211,600211,1.33866911059386,103.740292528065,0,6,0,,13765.7810517421
307,JURONG EAST ST 32,307 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600307,600307,1.34652151786552,103.734843138868,0,6,1,Rulang Primary School,14703.367679334264
319,JURONG EAST ST 31,319 JURONG EAST STREET 31 SINGAPORE 600319,600319,1.34798942321199,103.7304582035,0,8,1,Rulang Primary School,15210.40073409373
316,JURONG EAST ST 32,316 JURONG EAST STREET 32 SINGAPORE 600316,600316,1.34600652715087,103.732079814028,1,7,1,Rulang Primary School,14948.461548282228
232,JURONG EAST ST 21,232 JURONG EAST STREET 21 SINGAPORE 600232,600232,1.33982600141552,103.740822151959,0,6,0,,13770.32764607888
251,JURONG EAST ST 24,251 JURONG EAST STREET 24 SINGAPORE 600251,600251,1.34316585637535,103.73967649195,0,7,0,,14053.784706899682
408,PANDAN GDNS,408 PANDAN GARDENS SINGAPORE 600408,600408,1.31820397685545,103.74881622665,0,3,1,Nan Hua Primary School,12022.980321428924
218,JURONG EAST ST 21,218 JURONG EAST STREET 21 SINGAPORE 600218,600218,1.34033241177285,103.737928007136,0,5,0,,14083.3199267847
322,JURONG EAST ST 31,322 JURONG EAST STREET 31 SINGAPORE 600322,600322,1.34803793215272,103.729165542694,0,8,1,Rulang Primary School,15340.122343923405
227,JURONG EAST ST 21,227 JURONG EAST STREET 21 SINGAPORE 600227,600227,1.34182066937117,103.736087793751,1,6,1,Rulang Primary School,14340.192929941739
109,JURONG EAST ST 13,109 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600109,600109,1.3383617052828,103.735911158508,0,5,0,,14190.080065209204
103,JURONG EAST ST 13,103 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600103,600103,1.33668715015786,103.738059200285,0,4,0,,13894.959894300155
240,JURONG EAST ST 21,240 JURONG EAST STREET 21 SINGAPORE 600240,600240,1.34106751096494,103.741573199896,0,7,0,,13758.787958213927
258,JURONG EAST ST 24,258 JURONG EAST STREET 24 SINGAPORE 600258,600258,1.34378634902456,103.738635757888,0,5,0,,14188.310232796599
209,JURONG EAST ST 21,209 JURONG EAST STREET 21 SINGAPORE 600209,600209,1.33782546503407,103.740093358961,0,5,0,,13744.649586604653
324,JURONG EAST ST 31,324 JURONG EAST STREET 31 SINGAPORE 600324,600324,1.3486489933486,103.729868988347,0,8,1,Rulang Primary School,15302.602055681107
331,JURONG EAST AVE 1,331 JURONG EAST AVENUE 1 SINGAPORE 600331,600331,1.35082650419629,103.73042009299,0,6,1,Rulang Primary School,15363.921812599638
405,PANDAN GDNS,405 PANDAN GARDENS SINGAPORE 600405,600405,1.31923420667707,103.749654325298,0,3,1,Nan Hua Primary School,11971.459933684
403,PANDAN GDNS,403 PANDAN GARDENS SINGAPORE 600403,600403,1.32032964075934,103.74939013157,0,3,1,Nan Hua Primary School,12039.405633445906
404,PANDAN GDNS,404 PANDAN GARDENS SINGAPORE 600404,600404,1.31981661286798,103.749283319022,0,3,1,Nan Hua Primary School,12031.660793531724
406,PANDAN GDNS,406 PANDAN GARDENS SINGAPORE 600406,600406,1.318821472571,103.74922637213,0,3,1,Nan Hua Primary School,12001.612632165661
337,JURONG EAST AVE 1,337 JURONG EAST AVENUE 1 SINGAPORE 600337,600337,1.34968370533554,103.731905666581,0,6,1,Rulang Primary School,15157.98626886445
335,JURONG EAST AVE 1,335 JURONG EAST AVENUE 1 SINGAPORE 600335,600335,1.35021953451848,103.732162745946,0,6,1,Rulang Primary School,15161.725763737906
327,JURONG EAST ST 31,327 JURONG EAST STREET 31 SAINT LUKE'S ELDERCARE JURONG EAST CENTRE SINGAPORE 600327,600327,1.34914053686845,103.729174020373,0,8,1,Rulang Primary School,15396.470591648866
323,JURONG EAST ST 31,323 JURONG EAST STREET 31 SINGAPORE 600323,600323,1.34839013731603,103.728986352199,0,8,1,Rulang Primary School,15375.939321792495
8,YUNG KUANG RD,165A YUNG KUANG ROAD YUNG KUANG COURT SINGAPORE 611165,611165,1.33072542257431,103.721913762657,0,5,1,Rulang Primary School,15304.682856317282
10,YUNG KUANG RD,165A YUNG KUANG ROAD YUNG KUANG COURT SINGAPORE 611165,611165,1.33072542257431,103.721913762657,0,5,1,Rulang Primary School,15304.682856317282
111,HO CHING RD,111 HO CHING ROAD SINGAPORE 610111,610111,1.33388939555115,103.723306118882,0,6,1,Rulang Primary School,15282.95783963901
114,HO CHING RD,114 HO CHING ROAD SINGAPORE 610114,610114,1.33378944321337,103.72411125115,0,6,1,Rulang Primary School,15195.519407696222
119,HO CHING RD,119 HO CHING ROAD SINGAPORE 610119,610119,1.33529905914454,103.724712974749,0,6,1,Rulang Primary School,15195.276755118353
120,HO CHING RD,120 HO CHING ROAD SINGAPORE 610120,610120,1.33540764836183,103.724260953568,0,6,1,Rulang Primary School,15246.393049039825
145,HU CHING RD,3 HU CHING ROAD SINGAPORE 619651,619651,1.32916612946301,103.724154923706,0,4,1,Rulang Primary School,15011.764037408226
167,BOON LAY DR,268 BOON LAY DRIVE BOON LAY COURT SINGAPORE 640268,640268,1.34783725319329,103.707753067941,0,10,1,Rulang Primary School,17475.35609919535
168,BOON LAY DR,268 BOON LAY DRIVE BOON LAY COURT SINGAPORE 640268,640268,1.34783725319329,103.707753067941,0,10,1,Rulang Primary School,17475.35609919535
169,BOON LAY DR,268 BOON LAY DRIVE BOON LAY COURT SINGAPORE 640268,640268,1.34783725319329,103.707753067941,0,10,1,Rulang Primary School,17475.35609919535
170,BOON LAY DR,268 BOON LAY DRIVE BOON LAY COURT SINGAPORE 640268,640268,1.34783725319329,103.707753067941,0,10,1,Rulang Primary School,17475.35609919535
172,BOON LAY DR,268 BOON LAY DRIVE BOON LAY COURT SINGAPORE 640268,640268,1.34783725319329,103.707753067941,0,10,1,Rulang Primary School,17475.35609919535
185,BOON LAY AVE,185 BOON LAY AVENUE BOON LAY VISTA SINGAPORE 640185,640185,1.34640538174578,103.71077711286,0,10,1,Rulang Primary School,17103.510286630193
186,BOON LAY AVE,186 BOON LAY AVENUE SINGAPORE 640186,640186,1.34572728320792,103.711027373165,0,10,1,Rulang Primary School,17047.64213478319
187,BOON LAY AVE,187 BOON LAY AVENUE BOON LAY VISTA SINGAPORE 640187,640187,1.34505773588933,103.710699802755,0,10,1,Rulang Primary School,17051.276588205445
208,BOON LAY PL,208 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640208,640208,1.34700367367083,103.714216413585,0,8,1,Rulang Primary School,16782.241112617583
209,BOON LAY PL,209 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640209,640209,1.34625797211644,103.715154716629,0,8,1,Rulang Primary School,16652.90508336909
210,BOON LAY PL,210 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640210,640210,1.3477905271577,103.713134476591,0,10,1,Rulang Primary School,16928.055036951606
211,BOON LAY PL,211 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640211,640211,1.34824122465841,103.7140978842,0,7,1,Rulang Primary School,16851.97060522893
212,BOON LAY PL,212 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640212,640212,1.34912704098711,103.713021012998,0,9,1,Rulang Primary School,17002.15281189987
213,BOON LAY PL,213 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640213,640213,1.34945934187377,103.712840315508,0,9,1,Rulang Primary School,17036.05992719239
214,BOON LAY PL,214 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640214,640214,1.34901664211502,103.712178566174,0,10,1,Rulang Primary School,17081.777815800815
215,BOON LAY PL,215 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640215,640215,1.34868437470614,103.712359844107,0,10,1,Rulang Primary School,17047.924691841712
520,JURONG WEST ST 52,520 JURONG WEST STREET 52 SINGAPORE 640520,640520,1.34609883764925,103.717876373079,1,7,1,Rulang Primary School,16370.641557660168
516,JURONG WEST ST 52,516 JURONG WEST STREET 52 SINGAPORE 640516,640516,1.34550365269314,103.720557509549,1,6,1,Rulang Primary School,16072.560152518981
517,JURONG WEST ST 52,517 JURONG WEST STREET 52 SINGAPORE 640517,640517,1.34584959149842,103.719724305774,1,6,1,Rulang Primary School,16172.75231246781
511,JURONG WEST ST 52,511 JURONG WEST STREET 52 ST ANDREW'S CATHEDRAL CHILD DEVELOPMENT CENTRE SINGAPORE 640511,640511,1.34779267211314,103.71959110524,1,6,1,Rulang Primary School,16278.94810420548
457,JURONG WEST ST 41,457 JURONG WEST STREET 41 SINGAPORE 640457,640457,1.35069822477174,103.720905064522,0,6,1,Rulang Primary School,16291.768911396623
490,JURONG WEST AVE 1,490 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640490,640490,1.3495885100502,103.727240414439,0,8,1,Rulang Primary School,15609.744068555206
489,JURONG WEST AVE 1,489 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640489,640489,1.34917459623674,103.72723983348,0,8,1,Rulang Primary School,15588.393021271544
487,JURONG WEST AVE 1,487 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640487,640487,1.34872511571948,103.72724315066,0,8,1,Rulang Primary School,15564.93893281588
485,JURONG WEST AVE 1,485 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640485,640485,1.3483471084985,103.727243025871,0,8,1,Rulang Primary School,15545.599143917987
476,JURONG WEST ST 41,476 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640476,640476,1.34771574253853,103.7241842095,0,9,1,Rulang Primary School,15816.896641352505
477,JURONG WEST ST 41,477 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640477,640477,1.34771611238472,103.725087068634,0,9,1,Rulang Primary School,15727.19992775238
527,JURONG WEST ST 52,527 JURONG WEST STREET 52 SINGAPORE 640527,640527,1.34788417193502,103.716417389865,0,8,1,Rulang Primary School,16601.69815099807
534,JURONG WEST ST 52,534 JURONG WEST STREET 52 SINGAPORE 640534,640534,1.34896771891724,103.717106045626,0,8,1,Rulang Primary School,16584.52891569946
535,JURONG WEST ST 52,535 JURONG WEST STREET 52 SINGAPORE 640535,640535,1.34942131073209,103.71701184524,0,8,1,Rulang Primary School,16615.93587434967
536,JURONG WEST ST 52,536 JURONG WEST STREET 52 SINGAPORE 640536,640536,1.34992094562962,103.716717859141,0,8,1,Rulang Primary School,16669.64502688667
456,JURONG WEST ST 41,456 JURONG WEST STREET 41 SINGAPORE 640456,640456,1.35067572843469,103.720022392894,0,6,1,Rulang Primary School,16378.108071660485
484,JURONG WEST AVE 1,484 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640484,640484,1.34820888556575,103.726357754906,0,8,1,Rulang Primary School,15626.063964815763
491,JURONG WEST AVE 1,491 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640491,640491,1.34958656573247,103.72631531647,0,8,1,Rulang Primary School,15700.690116944337
481,JURONG WEST ST 41,481 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640481,640481,1.34684614465939,103.725229988301,0,8,1,Rulang Primary School,15669.718740488192
217,BOON LAY AVE,217 BOON LAY AVENUE BOON LAY VIEW SINGAPORE 640217,640217,1.34948623818175,103.711018394035,0,10,1,Rulang Primary School,17220.7349108885
219,BOON LAY AVE,219 BOON LAY AVENUE BOON LAY VIEW SINGAPORE 640219,640219,1.34939577575499,103.710819595088,0,10,1,Rulang Primary School,17236.534826676823
220,BOON LAY AVE,301 BOON LAY WAY BOON LAY MRT STATION (EW27) SINGAPORE 649846,649846,1.33860405469845,103.706064622772,1,10,1,Rulang Primary School,17260.60087093827
515,JURONG WEST ST 52,515 JURONG WEST STREET 52 SINGAPORE 640515,640515,1.34642397230739,103.720898095436,1,6,1,Rulang Primary School,16082.10148198242
448,JURONG WEST ST 42,448 JURONG WEST STREET 42 SINGAPORE 640448,640448,1.35263257879691,103.719400998152,0,6,1,Rulang Primary School,16538.84325619363
446,JURONG WEST ST 42,446 JURONG WEST STREET 42 SINGAPORE 640446,640446,1.35221571310532,103.719555604477,0,6,1,Rulang Primary School,16502.272611529883
447,JURONG WEST ST 42,447 JURONG WEST STREET 42 SINGAPORE 640447,640447,1.35248124739534,103.720399429592,0,6,1,Rulang Primary School,16432.61586050676
554,JURONG WEST ST 42,554 JURONG WEST STREET 42 SINGAPORE 640554,640554,1.35323480092319,103.71786608982,0,6,1,Rulang Primary School,16721.147950025468
433,JURONG WEST ST 42,433 JURONG WEST STREET 42 SINGAPORE 640433,640433,1.3527798445309,103.722858578257,0,6,1,Rulang Primary School,16206.35132069715
442,JURONG WEST AVE 1,442 JURONG WEST AVENUE 1 SINGAPORE 640442,640442,1.35151847519437,103.719496480131,0,6,1,Rulang Primary School,16472.700784935045
450,JURONG WEST ST 42,450 JURONG WEST STREET 42 SINGAPORE 640450,640450,1.35163889174202,103.717524141693,0,7,1,Rulang Primary School,16674.277629684875
455,JURONG WEST ST 42,455 JURONG WEST STREET 42 SINGAPORE 640455,640455,1.35106550496497,103.718527803659,0,6,1,Rulang Primary School,16545.9503695928
402,JURONG WEST ST 42,402 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640402,640402,1.35339365971468,103.722445654654,0,6,1,Rulang Primary School,16279.037319035855
431,JURONG WEST AVE 1,431 JURONG WEST AVENUE 1 SINGAPORE 640431,640431,1.35230306526458,103.72463219774,0,7,1,Rulang Primary School,16007.52524761645
543,JURONG WEST ST 42,543 JURONG WEST STREET 42 SINGAPORE 640543,640543,1.35186325238554,103.715798646003,0,8,1,Rulang Primary School,16856.906173471005
545,JURONG WEST ST 42,545 JURONG WEST STREET 42 SINGAPORE 640545,640545,1.35229053905004,103.715246438458,0,7,1,Rulang Primary School,16933.05891850543
550,JURONG WEST ST 42,550 JURONG WEST STREET 42 SINGAPORE 640550,640550,1.35280491257393,103.716740537175,0,7,1,Rulang Primary School,16810.604413241912
551,JURONG WEST ST 42,551 JURONG WEST STREET 42 SINGAPORE 640551,640551,1.35237770099493,103.716921171248,0,7,1,Rulang Primary School,16771.169570868013
463,JURONG WEST ST 41,463 JURONG WEST STREET 41 HONG KAH VILLE SINGAPORE 640463,640463,1.35057698710493,103.723241115887,0,7,1,Rulang Primary School,16054.660228772089
458,JURONG WEST ST 41,458 JURONG WEST STREET 41 SINGAPORE 640458,640458,1.35021069322065,103.720031948834,0,6,1,Rulang Primary School,16353.861677683086
415,JURONG WEST ST 42,415 JURONG WEST STREET 42 SINGAPORE 640415,640415,1.35282431865817,103.724982266808,0,7,1,Rulang Primary School,16000.849592000073
416,JURONG WEST ST 42,416 JURONG WEST STREET 42 SINGAPORE 640416,640416,1.35242591430816,103.725924618185,0,7,1,Rulang Primary School,15887.65701337376
436,JURONG WEST AVE 1,436 JURONG WEST AVENUE 1 SINGAPORE 640436,640436,1.35208689545167,103.722864957524,0,6,1,Rulang Primary School,16169.573450214668
444,JURONG WEST AVE 1,444 JURONG WEST AVENUE 1 SINGAPORE 640444,640444,1.35195380808937,103.719396655601,0,6,1,Rulang Primary School,16504.64697640323
452,JURONG WEST ST 42,452 JURONG WEST STREET 42 SINGAPORE 640452,640452,1.35158269235001,103.718516174409,0,6,1,Rulang Primary School,16573.05223380019
539,JURONG WEST AVE 1,539 JURONG WEST AVENUE 1 SINGAPORE 640539,640539,1.35087571532422,103.716353293406,0,8,1,Rulang Primary School,16752.83230569936
547,JURONG WEST ST 42,547 JURONG WEST STREET 42 SINGAPORE 640547,640547,1.35298202689802,103.714914008213,0,7,1,Rulang Primary School,17000.600583589297
559,JURONG WEST ST 42,559 JURONG WEST STREET 42 SINGAPORE 640559,640559,1.35457631683511,103.718900605151,0,6,1,Rulang Primary School,16688.58978665918
198,BOON LAY DR,198 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640198,640198,1.3444211304079,103.714343745983,0,9,1,Rulang Primary School,16651.698063214815
203,BOON LAY DR,203 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640203,640203,1.34413570974204,103.715657464606,0,9,1,Rulang Primary School,16505.26746922655
205,BOON LAY DR,205 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640205,640205,1.34485415589358,103.71571623191,0,8,1,Rulang Primary School,16531.760896884094
407,JURONG WEST ST 42,407 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640407,640407,1.35489444765725,103.721256064307,0,6,1,Rulang Primary School,16474.71041785545
558,JURONG WEST ST 42,558 JURONG WEST STREET 42 SINGAPORE 640558,640558,1.35419821230377,103.717344057356,0,7,1,Rulang Primary School,16822.057698136094
469,JURONG WEST ST 41,469 JURONG WEST STREET 41 SINGAPORE 640469,640469,1.34849441236314,103.721245210516,1,6,1,Rulang Primary School,16147.998000169231
9,JLN BATU,9 JALAN BATU DI TANJONG RHU SINGAPORE 431009,431009,1.30283219012693,103.882979059119,1,3,1,Kong Hwa School,4075.043566667912
2,ST. GEORGE'S RD,2 SAINT GEORGE'S ROAD SINGAPORE 322002,322002,1.3234256745592,103.860686612229,1,8,2,"Pei Chun Public School, St. Joseph's Institution Junior",4488.79601705669
468,NTH BRIDGE RD,468 NORTH BRIDGE ROAD CRAWFORD COURT SINGAPORE 190468,190468,1.30539150676389,103.863222183958,1,5,0,,2702.248340140133
801,FRENCH RD,801 FRENCH ROAD SINGAPORE 200801,200801,1.30736241836646,103.860472435164,1,5,0,,2771.369583905421
1,BEACH RD,1 BEACH ROAD BEACH ROAD GARDENS SINGAPORE 190001,190001,1.3036713506088,103.864478660925,2,3,0,,2611.324542796471
2,BEACH RD,2 BEACH ROAD BEACH ROAD GARDENS SINGAPORE 190002,190002,1.30403300585898,103.864928408355,2,3,0,,2672.5794057758044
97,WHAMPOA DR,97 WHAMPOA DRIVE SAINT LUKE'S ELDERCARE WHAMPOA CENTRE SINGAPORE 320097,320097,1.32128020862279,103.854938084831,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4149.484813773126
12,UPP BOON KENG RD,12 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380012,380012,1.31423066306718,103.870061147604,1,8,1,Kong Hwa School,3934.8600981215955
20,UPP BOON KENG RD,14A UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 381014,381014,1.31526353935876,103.870688914288,1,8,1,Kong Hwa School,4069.2468592617715
24,BENDEMEER RD,24 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330024,330024,1.31862347782977,103.862324355167,1,7,2,"Pei Chun Public School, St. Joseph's Institution Junior",4021.7176842436616
26,BENDEMEER RD,26 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330026,330026,1.3183075369852,103.86292186863,1,7,2,"Pei Chun Public School, St. Joseph's Institution Junior",4008.842988067329
28,BENDEMEER RD,28 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330028,330028,1.31869832503738,103.863232193576,1,6,1,Pei Chun Public School,4061.0535311254725
34,WHAMPOA WEST,34 WHAMPOA WEST BENDEMEER VILLE SINGAPORE 330034,330034,1.32050169556608,103.863341271367,1,6,1,Pei Chun Public School,4255.117228941582
45,BENDEMEER RD,45 BENDEMEER ROAD SINGAPORE 330045,330045,1.3223875270991,103.866126107239,0,7,1,Pei Chun Public School,4556.333041146908
77,LOR LIMAU,77 LORONG LIMAU TAI PEI CHILD CARE CENTRE SINGAPORE 320077,320077,1.32504567583472,103.854762707954,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4564.917305860857
75,WHAMPOA DR,75 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320075,320075,1.32441875533381,103.858185074994,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4542.388736627014
85,WHAMPOA DR,85 WHAMPOA DRIVE MY FIRST SKOOL SINGAPORE 320085,320085,1.32278920327274,103.856444472629,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4334.796105910688
82,WHAMPOA DR,82 WHAMPOA DRIVE WHAMPOA SPRING SINGAPORE 320082,320082,1.32387379240679,103.856482753763,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4454.964801522843
11,UPP BOON KENG RD,11 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380011,380011,1.31423937033551,103.870914031459,1,7,1,Kong Hwa School,3986.3221049257436
98,WHAMPOA DR,98 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320098,320098,1.32158068709129,103.854150953187,0,11,4,"Anglo-Chinese School (Junior), CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4175.566087707672
65,KALLANG BAHRU,65 KALLANG BAHRU SINGAPORE 330065,330065,1.31969547154613,103.868364964604,1,8,1,Pei Chun Public School,4379.075741405093
68,GEYLANG BAHRU,68 GEYLANG BAHRU GEYLANG BAHRU VILLE SINGAPORE 330068,330068,1.32195385488883,103.869843391813,1,8,1,Pei Chun Public School,4676.607001993134
16,UPP BOON KENG RD,16 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380016,380016,1.31543175817283,103.871651573593,1,7,1,Kong Hwa School,4142.182999721814
94,GEYLANG BAHRU,94 GEYLANG BAHRU SINGAPORE 330094,330094,1.32265301195608,103.87130995354,1,8,1,Pei Chun Public School,4819.102053076737
95,GEYLANG BAHRU,95 GEYLANG BAHRU SINGAPORE 330095,330095,1.32300949333249,103.871104763913,1,8,1,Pei Chun Public School,4844.046236537471
